solver,metric,tFDR,value
TREX-DA+BT: TLARS,FDR,0.050000,0.103167
TREX-DA+BT: TLARS,sd_FDR,0.050000,0.176117
TREX-DA+BT: TLARS,TPR,0.050000,0.595000
TREX-DA+BT: TLARS,sd_TPR,0.050000,0.313475
TREX-DA+BT: TLARS,Avg_L,0.050000,4.805000
TREX-DA+BT: TLARS,Avg_T,0.050000,49.450000
TREX-DA+BT: TLARS,FDR,0.100000,0.112333
TREX-DA+BT: TLARS,sd_FDR,0.100000,0.171953
TREX-DA+BT: TLARS,TPR,0.100000,0.613000
TREX-DA+BT: TLARS,sd_TPR,0.100000,0.323348
TREX-DA+BT: TLARS,Avg_L,0.100000,2.755000
TREX-DA+BT: TLARS,Avg_T,0.100000,42.520000
TREX-DA+BT: TLARS,FDR,0.150000,0.135512
TREX-DA+BT: TLARS,sd_FDR,0.150000,0.162413
TREX-DA+BT: TLARS,TPR,0.150000,0.655000
TREX-DA+BT: TLARS,sd_TPR,0.150000,0.276327
TREX-DA+BT: TLARS,Avg_L,0.150000,2.000000
TREX-DA+BT: TLARS,Avg_T,0.150000,30.115000
TREX-DA+BT: TLARS,FDR,0.200000,0.158298
TREX-DA+BT: TLARS,sd_FDR,0.200000,0.178502
TREX-DA+BT: TLARS,TPR,0.200000,0.746000
TREX-DA+BT: TLARS,sd_TPR,0.200000,0.225696
TREX-DA+BT: TLARS,Avg_L,0.200000,1.680000
TREX-DA+BT: TLARS,Avg_T,0.200000,26.075000
TREX-DA+BT: TLARS,FDR,0.250000,0.187286
TREX-DA+BT: TLARS,sd_FDR,0.250000,0.188533
TREX-DA+BT: TLARS,TPR,0.250000,0.743000
TREX-DA+BT: TLARS,sd_TPR,0.250000,0.240917
TREX-DA+BT: TLARS,Avg_L,0.250000,1.260000
TREX-DA+BT: TLARS,Avg_T,0.250000,19.505000
TREX-DA+BT: TLARS,FDR,0.300000,0.188802
TREX-DA+BT: TLARS,sd_FDR,0.300000,0.189362
TREX-DA+BT: TLARS,TPR,0.300000,0.795000
TREX-DA+BT: TLARS,sd_TPR,0.300000,0.248361
TREX-DA+BT: TLARS,Avg_L,0.300000,1.045000
TREX-DA+BT: TLARS,Avg_T,0.300000,16.235000
TREX-DA+BT: TLARS,FDR,0.350000,0.216450
TREX-DA+BT: TLARS,sd_FDR,0.350000,0.175879
TREX-DA+BT: TLARS,TPR,0.350000,0.879000
TREX-DA+BT: TLARS,sd_TPR,0.350000,0.227636
TREX-DA+BT: TLARS,Avg_L,0.350000,1.025000
TREX-DA+BT: TLARS,Avg_T,0.350000,16.015000
TREX-DA+BT: TLARS,FDR,0.400000,0.249194
TREX-DA+BT: TLARS,sd_FDR,0.400000,0.174939
TREX-DA+BT: TLARS,TPR,0.400000,0.899000
TREX-DA+BT: TLARS,sd_TPR,0.400000,0.220550
TREX-DA+BT: TLARS,Avg_L,0.400000,1.020000
TREX-DA+BT: TLARS,Avg_T,0.400000,16.320000
TREX-DA+BT: TLARS,FDR,0.450000,0.292397
TREX-DA+BT: TLARS,sd_FDR,0.450000,0.145987
TREX-DA+BT: TLARS,TPR,0.450000,0.955000
TREX-DA+BT: TLARS,sd_TPR,0.450000,0.147934
TREX-DA+BT: TLARS,Avg_L,0.450000,1.000000
TREX-DA+BT: TLARS,Avg_T,0.450000,15.030000
TREX-DA+BT: TLARS,FDR,0.500000,0.329307
TREX-DA+BT: TLARS,sd_FDR,0.500000,0.129511
TREX-DA+BT: TLARS,TPR,0.500000,0.987000
TREX-DA+BT: TLARS,sd_TPR,0.500000,0.069680
TREX-DA+BT: TLARS,Avg_L,0.500000,1.000000
TREX-DA+BT: TLARS,Avg_T,0.500000,17.290000
TREX-DA+BT: TAFS,FDR,0.050000,0.059833
TREX-DA+BT: TAFS,sd_FDR,0.050000,0.115617
TREX-DA+BT: TAFS,TPR,0.050000,0.674000
TREX-DA+BT: TAFS,sd_TPR,0.050000,0.288688
TREX-DA+BT: TAFS,Avg_L,0.050000,4.980000
TREX-DA+BT: TAFS,Avg_T,0.050000,7.805000
TREX-DA+BT: TAFS,FDR,0.100000,0.057929
TREX-DA+BT: TAFS,sd_FDR,0.100000,0.121650
TREX-DA+BT: TAFS,TPR,0.100000,0.665000
TREX-DA+BT: TAFS,sd_TPR,0.100000,0.289819
TREX-DA+BT: TAFS,Avg_L,0.100000,2.825000
TREX-DA+BT: TAFS,Avg_T,0.100000,7.740000
TREX-DA+BT: TAFS,FDR,0.150000,0.083690
TREX-DA+BT: TAFS,sd_FDR,0.150000,0.131280
TREX-DA+BT: TAFS,TPR,0.150000,0.715000
TREX-DA+BT: TAFS,sd_TPR,0.150000,0.276691
TREX-DA+BT: TAFS,Avg_L,0.150000,1.955000
TREX-DA+BT: TAFS,Avg_T,0.150000,7.595000
TREX-DA+BT: TAFS,FDR,0.200000,0.098548
TREX-DA+BT: TAFS,sd_FDR,0.200000,0.133308
TREX-DA+BT: TAFS,TPR,0.200000,0.829000
TREX-DA+BT: TAFS,sd_TPR,0.200000,0.164604
TREX-DA+BT: TAFS,Avg_L,0.200000,1.790000
TREX-DA+BT: TAFS,Avg_T,0.200000,7.680000
TREX-DA+BT: TAFS,FDR,0.250000,0.120375
TREX-DA+BT: TAFS,sd_FDR,0.250000,0.152873
TREX-DA+BT: TAFS,TPR,0.250000,0.786000
TREX-DA+BT: TAFS,sd_TPR,0.250000,0.197990
TREX-DA+BT: TAFS,Avg_L,0.250000,1.240000
TREX-DA+BT: TAFS,Avg_T,0.250000,7.505000
TREX-DA+BT: TAFS,FDR,0.300000,0.140601
TREX-DA+BT: TAFS,sd_FDR,0.300000,0.142664
TREX-DA+BT: TAFS,TPR,0.300000,0.860000
TREX-DA+BT: TAFS,sd_TPR,0.300000,0.184854
TREX-DA+BT: TAFS,Avg_L,0.300000,1.060000
TREX-DA+BT: TAFS,Avg_T,0.300000,7.440000
TREX-DA+BT: TAFS,FDR,0.350000,0.163373
TREX-DA+BT: TAFS,sd_FDR,0.350000,0.127809
TREX-DA+BT: TAFS,TPR,0.350000,0.915000
TREX-DA+BT: TAFS,sd_TPR,0.350000,0.164653
TREX-DA+BT: TAFS,Avg_L,0.350000,1.025000
TREX-DA+BT: TAFS,Avg_T,0.350000,7.445000
TREX-DA+BT: TAFS,FDR,0.400000,0.206514
TREX-DA+BT: TAFS,sd_FDR,0.400000,0.126674
TREX-DA+BT: TAFS,TPR,0.400000,0.941000
TREX-DA+BT: TAFS,sd_TPR,0.400000,0.134198
TREX-DA+BT: TAFS,Avg_L,0.400000,1.010000
TREX-DA+BT: TAFS,Avg_T,0.400000,7.395000
TREX-DA+BT: TAFS,FDR,0.450000,0.239742
TREX-DA+BT: TAFS,sd_FDR,0.450000,0.102363
TREX-DA+BT: TAFS,TPR,0.450000,0.976000
TREX-DA+BT: TAFS,sd_TPR,0.450000,0.071058
TREX-DA+BT: TAFS,Avg_L,0.450000,1.000000
TREX-DA+BT: TAFS,Avg_T,0.450000,7.755000
TREX-DA+BT: TAFS,FDR,0.500000,0.264948
TREX-DA+BT: TAFS,sd_FDR,0.500000,0.114881
TREX-DA+BT: TAFS,TPR,0.500000,0.976000
TREX-DA+BT: TAFS,sd_TPR,0.500000,0.073833
TREX-DA+BT: TAFS,Avg_L,0.500000,1.005000
TREX-DA+BT: TAFS,Avg_T,0.500000,7.945000
TREX-DA+BT: TOMP,FDR,0.050000,0.042167
TREX-DA+BT: TOMP,sd_FDR,0.050000,0.096793
TREX-DA+BT: TOMP,TPR,0.050000,0.856000
TREX-DA+BT: TOMP,sd_TPR,0.050000,0.289973
TREX-DA+BT: TOMP,Avg_L,0.050000,5.075000
TREX-DA+BT: TOMP,Avg_T,0.050000,7.975000
TREX-DA+BT: TOMP,FDR,0.100000,0.037583
TREX-DA+BT: TOMP,sd_FDR,0.100000,0.091134
TREX-DA+BT: TOMP,TPR,0.100000,0.870000
TREX-DA+BT: TOMP,sd_TPR,0.100000,0.277643
TREX-DA+BT: TOMP,Avg_L,0.100000,2.835000
TREX-DA+BT: TOMP,Avg_T,0.100000,7.940000
TREX-DA+BT: TOMP,FDR,0.150000,0.051917
TREX-DA+BT: TOMP,sd_FDR,0.150000,0.111399
TREX-DA+BT: TOMP,TPR,0.150000,0.868000
TREX-DA+BT: TOMP,sd_TPR,0.150000,0.275965
TREX-DA+BT: TOMP,Avg_L,0.150000,1.920000
TREX-DA+BT: TOMP,Avg_T,0.150000,7.880000
TREX-DA+BT: TOMP,FDR,0.200000,0.054167
TREX-DA+BT: TOMP,sd_FDR,0.200000,0.099983
TREX-DA+BT: TOMP,TPR,0.200000,0.949000
TREX-DA+BT: TOMP,sd_TPR,0.200000,0.104179
TREX-DA+BT: TOMP,Avg_L,0.200000,1.885000
TREX-DA+BT: TOMP,Avg_T,0.200000,7.730000
TREX-DA+BT: TOMP,FDR,0.250000,0.053595
TREX-DA+BT: TOMP,sd_FDR,0.250000,0.108217
TREX-DA+BT: TOMP,TPR,0.250000,0.956000
TREX-DA+BT: TOMP,sd_TPR,0.250000,0.102550
TREX-DA+BT: TOMP,Avg_L,0.250000,1.390000
TREX-DA+BT: TOMP,Avg_T,0.250000,7.745000
TREX-DA+BT: TOMP,FDR,0.300000,0.080774
TREX-DA+BT: TOMP,sd_FDR,0.300000,0.119668
TREX-DA+BT: TOMP,TPR,0.300000,0.955000
TREX-DA+BT: TOMP,sd_TPR,0.300000,0.105025
TREX-DA+BT: TOMP,Avg_L,0.300000,1.035000
TREX-DA+BT: TOMP,Avg_T,0.300000,7.625000
TREX-DA+BT: TOMP,FDR,0.350000,0.101357
TREX-DA+BT: TOMP,sd_FDR,0.350000,0.119947
TREX-DA+BT: TOMP,TPR,0.350000,0.948000
TREX-DA+BT: TOMP,sd_TPR,0.350000,0.119025
TREX-DA+BT: TOMP,Avg_L,0.350000,1.030000
TREX-DA+BT: TOMP,Avg_T,0.350000,7.590000
TREX-DA+BT: TOMP,FDR,0.400000,0.132970
TREX-DA+BT: TOMP,sd_FDR,0.400000,0.118706
TREX-DA+BT: TOMP,TPR,0.400000,0.960000
TREX-DA+BT: TOMP,sd_TPR,0.400000,0.100251
TREX-DA+BT: TOMP,Avg_L,0.400000,1.010000
TREX-DA+BT: TOMP,Avg_T,0.400000,7.730000
TREX-DA+BT: TOMP,FDR,0.450000,0.137970
TREX-DA+BT: TOMP,sd_FDR,0.450000,0.113782
TREX-DA+BT: TOMP,TPR,0.450000,0.975000
TREX-DA+BT: TOMP,sd_TPR,0.450000,0.069275
TREX-DA+BT: TOMP,Avg_L,0.450000,1.000000
TREX-DA+BT: TOMP,Avg_T,0.450000,7.815000
TREX-DA+BT: TOMP,FDR,0.500000,0.166222
TREX-DA+BT: TOMP,sd_FDR,0.500000,0.139496
TREX-DA+BT: TOMP,TPR,0.500000,0.959000
TREX-DA+BT: TOMP,sd_TPR,0.500000,0.098832
TREX-DA+BT: TOMP,Avg_L,0.500000,1.005000
TREX-DA+BT: TOMP,Avg_T,0.500000,8.040000
